date,r2
2018-10-03,0.15556745848056897
2018-10-04,0.10904966724568865
2018-10-05,0.1460810535413627
2018-10-08,0.2070811214067827
2018-10-09,0.15734197033452824
2018-10-11,0.1818782875340179
2018-10-12,0.18698653590672532
2018-10-15,0.1898028716633552
2018-10-16,0.167001327081566
2018-10-17,0.1561118801575112
2018-10-18,0.1614944996821912
2018-10-19,0.12644961521683706
2018-10-22,0.1230197553380391
2018-10-23,0.09108509565871026
2018-10-24,0.26528894317929497
2018-10-25,0.15404285854339317
2018-10-26,0.22790539525469866
2018-10-29,0.21291458772339023
2018-10-30,0.18733095637337882
2018-10-31,0.17922487480168037
2018-11-01,0.16736720349127654
2018-11-02,0.1483352228101037
2018-11-05,0.08954520559469936
2018-11-06,0.13064501498910297
2018-11-07,0.13392359977670865
2018-11-08,0.22174365955716724
2018-11-09,0.08918136463988291
2018-11-12,0.15692702842105877
2018-11-13,0.17130957747852382
2018-11-14,0.17490316816350338
2018-11-15,0.19857995308442256
2018-11-16,0.14327772386155346
2018-11-19,0.20243984669655046
2018-11-20,0.16908051712812655
2018-11-21,0.15518622065653653
2018-11-22,0.13828933925077447
2018-11-23,0.19211606705286077
2018-11-26,0.14279474642070933
2018-11-27,0.043107153902135154
2018-11-28,0.1553218524625284
2018-11-29,0.020658501182991285
2018-11-30,0.1300070339866618
2018-12-03,0.0244049287459408
2018-12-04,0.01442592242388585
2018-12-05,0.02018269394648775
2018-12-06,0.18410313445494486
2018-12-07,0.11049186890236196
2018-12-10,-0.27860937755860893
2018-12-11,0.1007607106397006
2018-12-12,0.14929682022157398
2018-12-13,0.028686228496212496
2018-12-14,0.1102176502223573
2018-12-17,0.06320599023105433
2018-12-18,0.07463650394700372
2018-12-19,0.16295740957876892
2018-12-20,0.07845282228911843
2018-12-21,0.1506816783873418
2018-12-22,-0.12789829431338617
2018-12-24,0.04184862162640568
2018-12-25,0.15304095911829807
2018-12-26,0.20390283103371565
2018-12-27,0.24315000131476527
